,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
107,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-fatburs-brunnsgata-14,-1-tr-945632",7 februari 2019,"Södermalm-Maria,
  Stockholms kommu",66905,4100000,2,63,3569,7560,1988,4215000,
108,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-helgalunden-stockholms-kommun-helgalunden-1-943322,5 februari 2019,"Södermalm - Helgalunden,
  Stockholms kommu",77500,4495000,2,58,4137,6500,1921,4495000,
109,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-magnus-ladulasgatan-53-964699,31 januari 2019,"Södermalm,
  Stockholms kommu",70175,4000000,2,57,2588,4200,1988,4000000,
110,https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-tavastgatan-43-934966,18 januari 2019,"Maria,
  Stockholms kommu",86486,4550000,2,55.5,2568,9857,1889,4800000,
111,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-magdalena-stockholms-kommun-hornsgatan-39b-934752,18 januari 2019,"Södermalm Maria Magdalena,
  Stockholms kommu",79825,4475000,2,57,3324,6240,1909,4550000,
112,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-ekehjelmstorget-8,-2tr-933967",15 januari 2019,"Södermalm - Mariatorget,
  Stockholms kommu",77966,4475000,2,59,2083,4200,1984,4600000,
113,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-asogatan-92-928075,28 december 2018,"Södermalm,
  Stockholms kommu",100000,5995000,2,68,3418,,1936,6800000,6
114,"https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-hornsgatan-35,-1-tr-924306",12 december 2018,"Mariatorget,
  Stockholms kommu",79918,4875000,2,61,2242,4800,1975,4875000,
115,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-mariatorget-8-920817,6 december 2018,"Södermalm,
  Stockholms kommu",84407,4495000,2,59,1387,9876,1897,4980000,
116,https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-bengt-ekehjelmsgatan-13-920475,5 december 2018,"Maria,
  Stockholms kommu",92960,4600000,2,55.4,2909,,1906,5150000,
117,"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-wollmar-yxkullsgatan-29,-3-tr-920422",5 december 2018,"Högalid,
  Stockholms kommu",78571,4850000,2,63,1824,8413,1908,4950000,
118,"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-krukmakargatan-38,-1-tr-919544",2 december 2018,"Högalid,
  Stockholms kommu",80645,4495000,2,62,3563,5265,1884,5000000,
119,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-magnus-ladulasgatan-7,-4-tr-917956",29 november 2018,"Södermalm,
  Stockholms kommu",61207,3395000,2,58,2789,,1987,3550000,
120,https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-moregatan-6-917604,28 november 2018,"Katarina,
  Stockholms kommu",77500,4495000,2,58,3409,6860,1936,4495000,
121,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-sankt-paulsgatan-28-a,-2,5-tr-915037",22 november 2018,"Södermalm - Mariatorget,
  Stockholms kommu",89649,4495000,2,57,3208,9570,1881,5110000,
122,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-blekingegatan-20,-4-tr-913164",17 november 2018,"Södermalm Katarina,
  Stockholms kommu",82031,4975000,2,64,2922,8160,1905,5250000,
123,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-vastgotagrand-5,-3-tr-912637",16 november 2018,"Södermalm,
  Stockholms kommu",58582,3850000,2,67,4144,,1991,3925000,
124,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-wollmar-yxkullsgatan-6-911266,14 november 2018,"Södermalm - Maria,
  Stockholms kommu",88448,4195000,2,55.4,1721,4000,,4900000,
125,https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-brannkyrkagatan-91-906550,2 november 2018,"Högalid,
  Stockholms kommu",63768,4295000,2,69,2330,,1969,4400000,
126,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-krukmakarbacken-4a-4tr-905416,31 oktober 2018,"Södermalm,
  Stockholms kommu",72857,3650000,2,63,2304,5600,1987,4590000,
127,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-magnus-ladulasgatan-15-902466,25 oktober 2018,"Södermalm Maria,
  Stockholms kommu",68788,3995000,2,66,3174,7200,1987,4540000,
128,"https://www.hemnet.se/salda/lagenhet-2rum-mariatorget-stockholms-kommun-hogbergsgatan-72-og,-2-tr-902005",24 oktober 2018,"Mariatorget,
  Stockholms kommu",87083,4875000,2,60,2413,13179,1904,5225000,
129,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-grasgatan-1-901448,23 oktober 2018,"Södermalm,
  Stockholms kommu",72581,3975000,2,62,2998,8244,2002,4500000,
130,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-maria-prastgardsgata-26,-4tr-931354",22 oktober 2018,"Södermalm - Maria,
  Stockholms kommu",86940,5295000,2,67,2484,,1882,5825000,
131,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-helgalunden-1,-2tr-899845",19 oktober 2018,"Katarina,
  Stockholms kommu",72414,4150000,2,58,4137,7100,1921,4200000,
132,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-bellmansgatan-28,-1-tr-898273",17 oktober 2018,Stockholms kommu,85593,4295000,2,59,2683,7416,1883,5050000,
133,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-magnus-ladulasgatan-25,-4-tr-897839",16 oktober 2018,"Maria,
  Stockholms kommu",59531,3650000,2,64,3077,4600,1987,3810000,
134,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-hogbergsgatan-67,-4-tr-896790",13 oktober 2018,Stockholms kommu,89925,4975000,2,67,754,5000,1953,6025000,
135,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-maria-bangata-9,-van-7-895427",11 oktober 2018,"Södermalm,
  Stockholms kommu",64035,3750000,2,57,2928,3480,1988,3650000,
136,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariatorget-stockholms-kommun-hogbergsgatan-81-c,-2-tr-bengt-ekehjelmsgatan-6-894713",10 oktober 2018,"Södermalm - Mariatorget,
  Stockholms kommu",89655,4850000,2,58,3476,10500,1896,5200000,
137,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-mariaberget-stockholms-kommun-brannkyrkagatan-54b,-3tr-891904",4 oktober 2018,"Södermalm/ Mariaberget,
  Stockholms kommu",90873,4995000,2,63,3362,,1902,5725000,
138,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-magdalena-stockholms-kommun-fredmansgatan-9-889903,29 september 2018,"Södermalm Maria Magdalena,
  Stockholms kommu",76182,3790000,2,55,2574,4200,1876,4190000,13
139,"https://www.hemnet.se/salda/lagenhet-2rum-sverige-brannkyrkagatan-34-b,-3-tr-889871",29 september 2018,,71053,3750000,2,57,1684,3600,1979,4050000,
140,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-hogbergsgatan-75a,-3tr-885647",22 september 2018,"Maria,
  Stockholms kommu",80179,4195000,2,56,1923,,1984,4490000,
