,area,price_sqm,asking_price,nbr_rooms,living_space,rent,additional,year_built,closing_price,bi_area,price_inc_percent,time
12446,ostermalm,134091.0,3300000.0,2.0,33.0,869.0,4800.0,1939.0,4425000,0.0,0.3409090909090909,0.5
12447,ostermalm,90000.0,3495000.0,2.0,42.0,2627.0,0.0,1937.0,3780000,0.0,0.0815450643776824,0.5
12448,ostermalm,97778.0,14900000.0,5.0,180.0,0.0,9000.0,1924.0,17600000,0.0,0.1812080536912752,0.49960845732184805
12449,ostermalm,82639.0,5700000.0,2.5,72.0,2454.0,0.0,1925.0,5950000,0.0,0.04385964912280702,0.49960845732184805
12450,ostermalm,100000.0,2295000.0,1.0,26.0,2040.0,0.0,1928.0,2600000,0.0,0.1328976034858388,0.49921691464369616
12451,ostermalm,108171.0,4100000.0,2.0,41.0,1560.0,4880.0,1924.0,4435000,0.0,0.08170731707317072,0.49921691464369616
12452,ostermalm,103289.0,6950000.0,3.0,76.0,2476.0,0.0,1973.0,7850000,0.0,0.12949640287769784,0.49921691464369616
12453,lilla_essingen,74359.0,2595000.0,2.0,39.0,2112.0,6684.0,1939.0,2900000,0.0,0.11753371868978806,0.49921691464369616
12454,gamla_stan,102113.0,7250000.0,3.0,71.0,3544.0,26304.0,1600.0,7250000,0.0,0.0,0.49921691464369616
12455,ostermalm,81622.0,2790000.0,1.0,37.0,1367.0,4200.0,1972.0,3020000,0.0,0.08243727598566307,0.4988253719655442
12456,ostermalm,83974.0,9950000.0,5.0,117.0,4144.0,12000.0,1880.0,9825000,0.0,-0.01256281407035176,0.4980422866092404
12457,lilla_essingen,82464.0,5250000.0,3.0,69.0,3778.0,9900.0,2006.0,5690000,0.0,0.0838095238095238,0.4980422866092404
12458,lilla_essingen,79348.0,3250000.0,2.0,46.0,2921.0,4200.0,2006.0,3650000,0.0,0.12307692307692307,0.4980422866092404
12459,ostermalm,88333.0,5195000.0,2.0,60.0,2213.0,3050.0,1897.0,5300000,0.0,0.02021174205967276,0.4980422866092404
12460,ostermalm,129885.0,9995000.0,3.0,87.0,3594.0,7200.0,1896.0,11300000,0.0,0.13056528264132067,0.4976507439310885
12461,ostermalm,93443.0,5475000.0,2.0,61.0,1197.0,0.0,1882.0,5700000,0.0,0.0410958904109589,0.4976507439310885
12462,ostermalm,81250.0,4275000.0,2.0,56.0,2887.0,0.0,1911.0,4550000,0.0,0.06432748538011697,0.4976507439310885
12463,ostermalm,102326.0,4300000.0,2.0,43.0,2450.0,4400.0,1886.0,4400000,0.0,0.02325581395348837,0.49725920125293654
12464,ostermalm,86538.0,3990000.0,2.0,52.0,2858.0,6000.0,1883.0,4500000,0.0,0.12781954887218044,0.49725920125293654
12465,ostermalm,110938.0,3845000.0,1.5,32.0,1123.0,3000.0,1974.0,3550000,0.0,-0.07672301690507152,0.49686765857478465
12466,ostermalm,117391.0,4600000.0,2.0,46.0,1446.0,4764.0,1918.0,5400000,0.0,0.17391304347826084,0.4960845732184808
12467,lilla_essingen,84688.0,2375000.0,2.0,32.0,1984.0,5600.0,1938.0,2710000,0.0,0.14105263157894735,0.49569303054032887
12468,ostermalm,104231.0,2295000.0,1.0,26.0,756.0,3301.0,1924.0,2710000,0.0,0.18082788671023964,0.495301487862177
12469,lilla_essingen,79286.0,2350000.0,2.0,35.0,1985.0,3500.0,1939.0,2775000,0.0,0.18085106382978725,0.49490994518402504
12470,ostermalm,108333.0,2400000.0,1.0,24.0,1175.0,4700.0,1929.0,2600000,0.0,0.08333333333333333,0.49451840250587314
12471,ostermalm,112500.0,5950000.0,2.5,60.0,2140.0,4044.0,1883.0,6750000,14.0,0.13445378151260504,0.4941268598277212
12472,ostermalm,120000.0,16450000.0,4.0,150.0,6451.0,0.0,1894.0,18000000,40.0,0.09422492401215804,0.4925606891151135
12473,ostermalm,98148.0,2475000.0,1.0,27.0,2164.0,0.0,1928.0,2650000,0.0,0.0707070707070707,0.4925606891151135
12474,ostermalm,84459.0,11900000.0,4.0,148.0,6094.0,6304.0,1880.0,12500000,0.0,0.050420168067226885,0.4925606891151135
12475,ostermalm,114000.0,4995000.0,2.0,50.0,1875.0,3240.0,1881.0,5700000,0.0,0.14114114114114115,0.49216914643696164
12476,ostermalm,95122.0,3950000.0,1.0,41.0,0.0,0.0,1929.0,3900000,0.0,-0.012658227848101266,0.49216914643696164
12477,ostermalm,111579.0,3450000.0,2.0,38.0,1784.0,0.0,1920.0,4240000,0.0,0.2289855072463768,0.49216914643696164
12478,lilla_essingen,89286.0,1995000.0,1.0,28.0,2051.0,4400.0,1939.0,2500000,0.0,0.2531328320802005,0.4917776037588097
12479,ostermalm,82222.0,2995000.0,2.0,45.0,3153.0,3600.0,1928.0,3700000,0.0,0.2353923205342237,0.4917776037588097
12480,ostermalm,109722.0,3595000.0,2.0,36.0,589.0,0.0,1939.0,3950000,0.0,0.09874826147426982,0.4917776037588097
12481,stora_essingen,61111.0,3175000.0,2.5,54.0,2840.0,5760.0,1951.0,3300000,0.0,0.03937007874015748,0.4913860610806578
12482,ostermalm,86792.0,4975000.0,2.0,53.0,3127.0,0.0,1880.0,4600000,0.0,-0.07537688442211055,0.4913860610806578
12483,ostermalm,91222.0,3250000.0,2.0,45.0,904.0,2400.0,1905.0,4105000,0.0,0.2630769230769231,0.4913860610806578
12484,ostermalm,106098.0,3795000.0,1.0,41.0,1751.0,3360.0,1879.0,4350000,0.0,0.14624505928853754,0.4913860610806578
12485,ostermalm,84079.0,3195000.0,1.5,38.0,1429.0,1200.0,1973.0,3195000,0.0,0.0,0.4913860610806578
12486,ostermalm,96444.0,3995000.0,2.0,45.0,1349.0,0.0,1929.0,4340000,0.0,0.08635794743429287,0.49099451840250585
12487,ostermalm,124167.0,2295000.0,1.0,24.0,1585.0,4308.0,1879.0,2980000,0.0,0.2984749455337691,0.490211433046202
12488,lilla_essingen,77016.0,3995000.0,2.0,62.0,3727.0,0.0,2006.0,4775000,0.0,0.19524405506883605,0.4898198903680501
12489,ostermalm,112281.0,5995000.0,2.0,57.0,2368.0,4800.0,1899.0,6400000,0.0,0.06755629691409508,0.4894283476898982
12490,ostermalm,126136.0,2250000.0,1.0,22.0,942.0,0.0,1923.0,2775000,0.0,0.2333333333333333,0.4894283476898982
12491,lilla_essingen,78947.0,2750000.0,2.0,38.0,1756.0,7100.0,1939.0,3000000,0.0,0.09090909090909093,0.4894283476898982
12492,lilla_essingen,83333.0,2500000.0,2.0,36.0,1962.0,0.0,1939.0,3000000,0.0,0.2,0.4894283476898982
12493,lilla_essingen,77124.0,5450000.0,3.0,76.5,4485.0,7300.0,2004.0,5900000,0.0,0.08256880733944955,0.4894283476898982
12494,ostermalm,122414.0,6950000.0,2.0,58.0,1909.0,5700.0,2014.0,7100000,0.0,0.02158273381294964,0.4890368050117463
12495,ostermalm,107895.0,5250000.0,2.0,57.0,2853.0,0.0,1894.0,6150000,0.0,0.17142857142857146,0.4890368050117463
12496,ostermalm,92021.0,4190000.0,2.0,47.0,2567.0,6000.0,1937.0,4325000,0.0,0.032219570405727926,0.4890368050117463
12497,ostermalm,112500.0,2150000.0,1.0,24.0,1011.0,0.0,1966.0,2700000,0.0,0.2558139534883721,0.4890368050117463
12498,ostermalm,74000.0,3495000.0,2.0,50.0,2468.0,0.0,1911.0,3700000,0.0,0.0586552217453505,0.4890368050117463
12499,ostermalm,95714.0,6350000.0,3.0,70.0,560.0,0.0,1972.0,6700000,0.0,0.05511811023622047,0.4890368050117463
12500,stora_essingen,71951.0,2595000.0,1.5,41.0,2257.0,0.0,1939.0,2950000,0.0,0.13680154142581888,0.4890368050117463
12501,ostermalm,102308.0,5795000.0,2.0,65.0,2599.0,0.0,1896.0,6650000,0.0,0.14754098360655735,0.48864526233359434
12502,ostermalm,100000.0,2850000.0,2.0,32.0,2122.0,2900.0,1942.0,3200000,0.0,0.12280701754385966,0.48825371965544245
12503,lilla_essingen,77949.0,6995000.0,4.0,97.5,4856.0,8000.0,2005.0,7600000,0.0,0.0864903502501787,0.4878621769772905
12504,lilla_essingen,63426.0,3350000.0,2.0,54.0,3763.0,0.0,1939.0,3425000,0.0,0.022388059701492536,0.48707909162098667
12505,ostermalm,120690.0,2795000.0,1.0,29.0,907.0,4200.0,1927.0,3500000,0.0,0.2522361359570662,0.48707909162098667
12506,ostermalm,100000.0,9900000.0,4.0,99.0,3111.0,7800.0,1994.0,9900000,0.0,0.0,0.48707909162098667
12507,ostermalm,76923.0,5650000.0,3.0,78.0,3534.0,0.0,1879.0,6000000,0.0,0.06194690265486725,0.48707909162098667
12508,ostermalm,106522.0,4475000.0,2.0,46.0,1436.0,0.0,1908.0,4900000,0.0,0.09497206703910614,0.4866875489428348
12509,ostermalm,86986.0,5790000.0,2.0,73.0,3531.0,0.0,1979.0,6350000,0.0,0.09671848013816926,0.4866875489428348
12510,ostermalm,116216.0,1995000.0,1.0,18.5,1546.0,3502.0,1928.0,2150000,0.0,0.07769423558897243,0.4866875489428348
12511,stora_essingen,60714.0,2450000.0,2.0,42.0,3570.0,4000.0,1938.0,2550000,0.0,0.040816326530612235,0.4866875489428348
12512,lilla_essingen,83623.0,5250000.0,3.0,69.0,3779.0,4000.0,2006.0,5770000,0.0,0.09904761904761904,0.4866875489428348
12513,lilla_essingen,88182.0,2375000.0,2.0,33.0,2601.0,4100.0,1939.0,2910000,0.0,0.22526315789473686,0.4866875489428348
12514,lilla_essingen,88571.0,2475000.0,2.0,35.0,2639.0,6000.0,1935.0,3100000,0.0,0.2525252525252525,0.4866875489428348
12515,lilla_essingen,83929.0,3850000.0,2.0,56.0,3604.0,5600.0,1939.0,4700000,0.0,0.2207792207792208,0.48629600626468283
12516,lilla_essingen,93750.0,1995000.0,1.0,24.0,1803.0,2752.0,1939.0,2250000,0.0,0.12781954887218044,0.48629600626468283
12517,ostermalm,84286.0,5595000.0,2.0,70.0,3257.0,6000.0,1953.0,5900000,0.0,0.05451295799821269,0.48629600626468283
12518,ostermalm,97266.0,5195000.0,3.0,64.0,3064.0,0.0,1951.0,6225000,0.0,0.19826756496631376,0.48629600626468283
12519,ostermalm,134091.0,2100000.0,1.0,22.0,1279.0,0.0,1931.0,2950000,0.0,0.4047619047619048,0.48629600626468283
12520,ostermalm,99219.0,2650000.0,1.0,32.0,2349.0,3756.0,1927.0,3175000,0.0,0.19811320754716985,0.48629600626468283
12521,ostermalm,135417.0,2750000.0,1.0,24.0,1150.0,0.0,1884.0,3250000,0.0,0.18181818181818185,0.48590446358653094
12522,ostermalm,101299.0,7895000.0,3.5,77.0,2585.0,0.0,1930.0,7800000,0.0,-0.012032932235592146,0.48590446358653094
12523,ostermalm,106250.0,2395000.0,1.0,24.0,1074.0,4296.0,1884.0,2550000,0.0,0.06471816283924843,0.48590446358653094
12524,ostermalm,90845.0,5650000.0,3.0,71.0,3932.0,0.0,1942.0,6450000,0.0,0.1415929203539823,0.48590446358653094
12525,ostermalm,93333.0,3995000.0,2.0,45.0,1875.0,0.0,1898.0,4200000,0.0,0.05131414267834793,0.48590446358653094
12526,ostermalm,90972.0,5495000.0,2.0,72.0,2356.0,4200.0,1973.0,6550000,0.0,0.19199272065514106,0.485512920908379
12527,ostermalm,94231.0,9200000.0,3.0,104.0,3779.0,0.0,1889.0,9800000,0.0,0.06521739130434782,0.4851213782302271
12528,ostermalm,113470.0,19500000.0,6.0,219.0,7332.0,8400.0,1905.0,24850000,0.0,0.2743589743589744,0.4851213782302271
12529,stora_essingen,65789.0,4975000.0,3.0,76.0,4188.0,7800.0,1939.0,5000000,0.0,0.005025125628140704,0.48433829287392327
12530,stora_essingen,95455.0,1695000.0,1.0,22.0,1370.0,3000.0,1942.0,2100000,0.0,0.23893805309734514,0.48433829287392327
12531,ostermalm,88571.0,2750000.0,1.5,35.0,2844.0,1984.0,1928.0,3100000,0.0,0.12727272727272726,0.48433829287392327
12532,ostermalm,78986.0,5250000.0,2.0,69.0,4070.0,3000.0,1928.0,5450000,0.0,0.0380952380952381,0.48433829287392327
12533,ostermalm,101563.0,6450000.0,2.0,64.0,1739.0,0.0,1860.0,6500000,0.0,0.007751937984496123,0.48433829287392327
12534,ostermalm,85532.0,3495000.0,2.0,47.0,2385.0,0.0,1911.0,4020000,0.0,0.15021459227467812,0.48433829287392327
12535,gamla_stan,125000.0,2895000.0,1.0,24.0,1649.0,3200.0,1643.0,3000000,0.0,0.03626943005181347,0.48433829287392327
12536,ostermalm,93662.0,5995000.0,3.0,71.0,1358.0,0.0,1974.0,6650000,0.0,0.10925771476230192,0.48433829287392327
12537,lilla_essingen,92400.0,1895000.0,1.0,25.0,1421.0,5812.0,1939.0,2310000,0.0,0.21899736147757254,0.48433829287392327
12538,ostermalm,115278.0,3450000.0,2.0,36.0,1838.0,0.0,1883.0,4150000,0.0,0.2028985507246377,0.4839467501957713
12539,lilla_essingen,92248.0,4995000.0,2.0,64.5,3536.0,5000.0,2004.0,5950000,0.0,0.1911911911911912,0.4839467501957713
12540,ostermalm,83784.0,2950000.0,1.0,37.0,1750.0,0.0,1902.0,3100000,0.0,0.05084745762711865,0.48355520751761943
12541,lilla_essingen,83500.0,3850000.0,3.0,60.0,3594.0,5352.0,2005.0,5010000,0.0,0.3012987012987013,0.48355520751761943
12542,ostermalm,114844.0,2850000.0,2.0,32.0,1950.0,3060.0,1886.0,3675000,0.0,0.2894736842105263,0.4831636648394675
12543,ostermalm,96774.0,9000000.0,3.0,93.0,4859.0,0.0,1891.0,9000000,0.0,0.0,0.4827721221613156
12544,ostermalm,141111.0,2100000.0,1.0,18.0,812.0,7800.0,1885.0,2540000,0.0,0.20952380952380956,0.4815974941268598
12545,lilla_essingen,100000.0,1895000.0,1.0,24.0,1693.0,6257.0,1939.0,2400000,0.0,0.26649076517150394,0.4815974941268598
12546,ostermalm,108036.0,4995000.0,2.0,56.0,3299.0,3200.0,1880.0,6050000,0.0,0.2112112112112112,0.480814408770556
12547,ostermalm,106053.0,3275000.0,2.0,38.0,1811.0,5000.0,1930.0,4030000,0.0,0.23053435114503815,0.480814408770556
12548,ostermalm,110577.0,2495000.0,1.0,26.0,1206.0,4872.0,1940.0,2875000,0.0,0.1523046092184369,0.480814408770556
12549,lilla_essingen,71951.0,2650000.0,2.0,41.0,2526.0,4197.0,1938.0,2950000,0.0,0.11320754716981132,0.480814408770556
12550,ostermalm,111389.0,2975000.0,2.0,36.0,2053.0,0.0,1897.0,4010000,0.0,0.34789915966386553,0.480814408770556
12551,ostermalm,120430.0,9950000.0,3.0,93.0,780.0,0.0,1972.0,11200000,0.0,0.12562814070351758,0.480814408770556
12552,gamla_stan,112281.0,2995000.0,1.5,28.5,723.0,6300.0,1741.0,3200000,0.0,0.06844741235392321,0.4804228660924041
12553,ostermalm,106452.0,2695000.0,2.0,31.0,2349.0,4200.0,1928.0,3300000,0.0,0.22448979591836732,0.4804228660924041
12554,ostermalm,105263.0,3520000.0,2.0,38.0,1464.0,0.0,1973.0,4000000,0.0,0.13636363636363635,0.4804228660924041
12555,ostermalm,104000.0,4490000.0,2.0,50.0,1685.0,8676.0,1880.0,5200000,0.0,0.15812917594654788,0.48003132341425214
12556,ostermalm,117808.0,7795000.0,3.0,73.0,2175.0,7704.0,2014.0,8600000,0.0,0.10327132777421424,0.4788566953797964
12557,ostermalm,92857.0,5995000.0,2.0,70.0,3129.0,2604.0,1925.0,6500000,0.0,0.08423686405337781,0.4788566953797964
12558,gamla_stan,103093.0,8950000.0,3.0,97.0,3076.0,16600.0,1741.0,10000000,0.0,0.11731843575418995,0.47846515270164447
12559,lilla_essingen,75000.0,5950000.0,3.0,93.0,4983.0,7700.0,2006.0,6975000,0.0,0.1722689075630252,0.47846515270164447
12560,stora_essingen,64524.0,2395000.0,2.0,42.0,3570.0,5076.0,1938.0,2710000,0.0,0.1315240083507307,0.47846515270164447
12561,stora_essingen,76271.0,3895000.0,2.0,59.0,3130.0,6613.0,1963.0,4500000,0.0,0.15532734274711169,0.47846515270164447
12562,ostermalm,120000.0,2450000.0,1.0,25.0,754.0,0.0,1885.0,3000000,0.0,0.22448979591836732,0.47846515270164447
12563,ostermalm,105660.0,5150000.0,1.5,53.0,1538.0,0.0,1889.0,5600000,0.0,0.08737864077669902,0.47846515270164447
12564,ostermalm,114865.0,3595000.0,2.0,37.0,1144.0,5300.0,1938.0,4250000,0.0,0.18219749652294853,0.47846515270164447
12565,lilla_essingen,96000.0,1895000.0,1.0,25.0,928.0,0.0,1937.0,2400000,0.0,0.26649076517150394,0.4780736100234926
12566,ostermalm,98507.0,5195000.0,3.0,67.0,2310.0,0.0,1973.0,6600000,0.0,0.27045235803657364,0.4780736100234926
12567,ostermalm,124000.0,2395000.0,1.0,25.0,1231.0,0.0,1884.0,3100000,0.0,0.29436325678496866,0.4780736100234926
12568,stora_essingen,91358.0,6500000.0,3.0,81.0,5063.0,6200.0,1942.0,7400000,0.0,0.13846153846153847,0.4780736100234926
12569,stora_essingen,66667.0,2350000.0,2.0,42.0,3570.0,3000.0,1938.0,2800000,0.0,0.1914893617021277,0.4780736100234926
12570,stora_essingen,81667.0,2495000.0,2.0,36.0,2198.0,0.0,1932.0,2940000,0.0,0.17835671342685372,0.4780736100234926
12571,ostermalm,101923.0,11850000.0,6.0,130.0,6575.0,8331.0,2014.0,13250000,0.0,0.1181434599156118,0.4780736100234926
12572,lilla_essingen,67568.0,2295000.0,1.0,37.0,1794.0,2400.0,1938.0,2500000,0.0,0.08932461873638345,0.4780736100234926
12573,ostermalm,92857.0,4895000.0,2.0,56.0,2791.0,0.0,1897.0,5200000,0.0,0.062308478038815125,0.4780736100234926
12574,ostermalm,86364.0,4995000.0,3.0,66.0,3033.0,0.0,1897.0,5700000,0.0,0.14114114114114115,0.47768206734534063
12575,stora_essingen,64545.0,3295000.0,2.0,55.0,3014.0,3800.0,1946.0,3550000,0.0,0.07738998482549317,0.47768206734534063
12576,ostermalm,97238.0,7750000.0,4.0,90.5,3913.0,0.0,1929.0,8800000,0.0,0.13548387096774195,0.47768206734534063
12577,lilla_essingen,85167.0,7495000.0,4.0,104.5,5106.0,8000.0,2005.0,8900000,0.0,0.1874583055370247,0.47768206734534063
12578,ostermalm,124821.0,2750000.0,1.0,28.0,628.0,3300.0,1942.0,3495000,0.0,0.2709090909090909,0.47729052466718874
12579,ostermalm,101515.0,2800000.0,1.0,33.0,1181.0,4488.0,1929.0,3350000,0.0,0.19642857142857145,0.47729052466718874
12580,ostermalm,107889.0,8750000.0,3.0,90.0,3551.0,7800.0,1897.0,9710000,7.0,0.10971428571428572,0.47611589663273296
12581,ostermalm,133607.0,6950000.0,3.0,61.0,2843.0,0.0,1896.0,8150000,26.0,0.17266187050359713,0.47611589663273296
12582,ostermalm,78169.0,5495000.0,3.0,71.0,3494.0,0.0,1953.0,5550000,0.0,0.010009099181073705,0.47572435395458107
12583,ostermalm,92045.0,8495000.0,3.0,88.0,3676.0,0.0,1916.0,8100000,0.0,-0.04649793996468511,0.47572435395458107
12584,ostermalm,100000.0,12500000.0,4.0,123.0,5110.0,0.0,1882.0,12300000,0.0,-0.016,0.47572435395458107
12585,ostermalm,75676.0,5175000.0,3.0,74.0,2643.0,0.0,1909.0,5600000,0.0,0.0821256038647343,0.47572435395458107
12586,ostermalm,160000.0,2750000.0,1.0,20.0,976.0,4123.0,1929.0,3200000,0.0,0.16363636363636366,0.47572435395458107
12587,ostermalm,115278.0,3150000.0,2.0,36.0,1098.0,0.0,1923.0,4150000,0.0,0.31746031746031744,0.4753328112764291
12588,ostermalm,109688.0,2450000.0,1.5,32.0,1573.0,0.0,1930.0,3510000,0.0,0.4326530612244898,0.4753328112764291
12589,ostermalm,100000.0,2495000.0,1.0,30.0,1015.0,6876.0,1908.0,3000000,0.0,0.20240480961923848,0.4753328112764291
12590,ostermalm,83714.0,2750000.0,1.5,35.0,2658.0,0.0,1928.0,2930000,0.0,0.06545454545454546,0.4753328112764291
12591,ostermalm,106765.0,2750000.0,1.5,34.0,566.0,0.0,1939.0,3630000,0.0,0.32,0.4753328112764291
12592,ostermalm,100000.0,2995000.0,1.0,34.0,2054.0,3100.0,1886.0,3400000,0.0,0.1352253756260434,0.47494126859827723
12593,ostermalm,87500.0,12150000.0,5.0,140.0,4056.0,6000.0,1926.0,12250000,0.0,0.00823045267489712,0.47494126859827723
12594,ostermalm,87500.0,4275000.0,2.0,56.0,1867.0,4200.0,1903.0,4900000,0.0,0.14619883040935672,0.4745497259201253
12595,ostermalm,106818.0,3495000.0,2.0,44.0,2360.0,7643.0,1905.0,4700000,0.0,0.3447782546494993,0.4745497259201253
12596,ostermalm,92568.0,5575000.0,2.0,74.0,3091.0,4780.0,1897.0,6850000,0.0,0.2286995515695067,0.4745497259201253
12597,lilla_essingen,91935.0,2195000.0,2.0,31.0,2179.0,5616.0,1938.0,2850000,0.0,0.2984054669703872,0.4741581832419734
12598,ostermalm,87903.0,4750000.0,2.0,62.0,2875.0,3300.0,1883.0,5450000,0.0,0.14736842105263154,0.47376664056382145
12599,ostermalm,70821.0,11400000.0,5.5,164.5,8773.0,8400.0,1930.0,11650000,0.0,0.02192982456140351,0.47337509788566956
12600,ostermalm,81429.0,4895000.0,2.0,70.0,3257.0,3708.0,1952.0,5700000,0.0,0.1644535240040858,0.47337509788566956
12601,ostermalm,84783.0,3250000.0,1.5,46.0,3309.0,0.0,1928.0,3900000,0.0,0.2,0.47337509788566956
12602,stora_essingen,80000.0,2995000.0,2.0,47.5,2339.0,3000.0,1939.0,3800000,0.0,0.2687813021702838,0.47337509788566956
12603,ostermalm,90164.0,4750000.0,2.0,61.0,2960.0,4440.0,1902.0,5500000,0.0,0.15789473684210525,0.4729835552075176
12604,stora_essingen,67910.0,3950000.0,3.0,67.0,3671.0,7548.0,1946.0,4550000,0.0,0.1518987341772152,0.4729835552075176
12605,stora_essingen,71186.0,3495000.0,3.0,59.0,3445.0,7800.0,1936.0,4200000,0.0,0.2017167381974249,0.4729835552075176
12606,lilla_essingen,101795.0,2995000.0,2.0,39.0,1738.0,6000.0,1931.0,3970000,0.0,0.32554257095158595,0.4729835552075176
12607,ostermalm,127273.0,3950000.0,2.0,44.0,1587.0,0.0,1872.0,5600000,0.0,0.4177215189873418,0.4725920125293657
12608,lilla_essingen,69307.0,3395000.0,2.0,50.5,3330.0,4800.0,2004.0,3500000,0.0,0.030927835051546393,0.4725920125293657
12609,ostermalm,115972.0,3550000.0,2.0,36.0,1932.0,0.0,1943.0,4175000,0.0,0.17605633802816897,0.4725920125293657
12610,ostermalm,111111.0,4495000.0,2.0,45.0,1393.0,7824.0,1880.0,5000000,14.0,0.11234705228031146,0.4725920125293657
12611,gamla_stan,77333.0,4995000.0,2.0,75.0,2976.0,0.0,1736.0,5800000,0.0,0.16116116116116114,0.4725920125293657
12612,gamla_stan,86743.0,4495000.0,2.0,61.1,2752.0,5400.0,1640.0,5300000,0.0,0.17908787541713014,0.4725920125293657
12613,lilla_essingen,65753.0,4395000.0,3.0,73.0,3586.0,4500.0,1932.0,4800000,0.0,0.09215017064846416,0.4722004698512138
12614,ostermalm,114815.0,2150000.0,1.0,27.0,1359.0,0.0,1953.0,3100000,0.0,0.4418604651162791,0.4722004698512138
12615,ostermalm,117647.0,3195000.0,2.0,34.0,577.0,0.0,1939.0,4000000,0.0,0.2519561815336463,0.4722004698512138
12616,ostermalm,102692.0,5975000.0,2.0,65.0,2477.0,6000.0,1896.0,6675000,0.0,0.11715481171548114,0.4722004698512138
12617,lilla_essingen,91250.0,2975000.0,2.0,40.0,1926.0,4500.0,1930.0,3650000,0.0,0.22689075630252103,0.4706342991386061
12618,ostermalm,102459.0,13000000.0,4.0,122.0,0.0,5496.0,1925.0,12500000,0.0,-0.038461538461538464,0.4706342991386061
12619,lilla_essingen,91212.0,2395000.0,2.0,33.0,2045.0,6024.0,1936.0,3010000,0.0,0.2567849686847599,0.4706342991386061
12620,ostermalm,98511.0,3795000.0,2.0,47.0,2335.0,0.0,1937.0,4630000,0.0,0.22002635046113306,0.4702427564604542
12621,ostermalm,87143.0,6175000.0,3.0,70.0,3842.0,5484.0,1938.0,6100000,0.0,-0.012145748987854251,0.4702427564604542
12622,ostermalm,98485.0,5975000.0,2.0,66.0,2217.0,5460.0,1930.0,6500000,0.0,0.08786610878661087,0.4702427564604542
12623,stora_essingen,87963.0,1895000.0,1.0,27.0,1849.0,5256.0,1935.0,2375000,0.0,0.2532981530343008,0.46985121378230227
12624,ostermalm,118519.0,2695000.0,1.0,27.0,1245.0,0.0,1938.0,3200000,0.0,0.1873840445269017,0.46985121378230227
12625,ostermalm,93750.0,4995000.0,2.5,64.0,3085.0,7373.0,1893.0,6000000,0.0,0.2012012012012012,0.46985121378230227
12626,ostermalm,126316.0,3795000.0,2.0,38.0,1857.0,3760.0,1935.0,4800000,0.0,0.2648221343873518,0.46985121378230227
12627,ostermalm,127660.0,1950000.0,1.0,23.5,1203.0,0.0,1930.0,3000000,0.0,0.5384615384615384,0.46985121378230227
12628,ostermalm,121429.0,1995000.0,1.0,21.0,1607.0,0.0,1939.0,2550000,0.0,0.2781954887218045,0.4694596711041504
12629,lilla_essingen,96154.0,1995000.0,1.0,26.0,1812.0,6200.0,1940.0,2500000,0.0,0.2531328320802005,0.4694596711041504
12630,lilla_essingen,89571.0,2395000.0,2.0,35.0,2439.0,5896.0,1940.0,3135000,0.0,0.3089770354906054,0.4694596711041504
12631,gamla_stan,115385.0,3495000.0,2.0,39.0,1600.0,9600.0,1635.0,4500000,0.0,0.2875536480686695,0.46867658574784654
12632,stora_essingen,79592.0,3295000.0,2.0,49.0,3473.0,9780.0,1939.0,3900000,0.0,0.18361153262518967,0.4678935003915427
12633,lilla_essingen,100113.0,7500000.0,3.0,88.5,4952.0,6600.0,2004.0,8860000,0.0,0.18133333333333332,0.4678935003915427
12634,ostermalm,107595.0,6850000.0,3.0,79.0,2970.0,3300.0,1880.0,8500000,0.0,0.24087591240875916,0.46750195771339076
12635,ostermalm,94186.0,3975000.0,2.0,43.0,1560.0,0.0,1882.0,4050000,0.0,0.018867924528301886,0.4647611589663273
12636,lilla_essingen,73571.0,2700000.0,2.0,42.0,2122.0,4788.0,1938.0,3090000,0.0,0.14444444444444446,0.4647611589663273
12637,ostermalm,105488.0,3850000.0,2.0,41.0,2197.0,3000.0,1939.0,4325000,0.0,0.12337662337662338,0.4647611589663273
12638,ostermalm,102083.0,3950000.0,2.0,48.0,1725.0,4044.0,1895.0,4900000,0.0,0.2405063291139241,0.4643696162881754
12639,stora_essingen,87143.0,2495000.0,2.0,35.0,1885.0,0.0,1938.0,3050000,0.0,0.22244488977955912,0.4643696162881754
12640,lilla_essingen,98148.0,2195000.0,1.0,27.0,1202.0,4800.0,1931.0,2650000,0.0,0.2072892938496583,0.4643696162881754
12641,ostermalm,155263.0,2200000.0,1.0,19.0,820.0,0.0,1884.0,2950000,0.0,0.3409090909090909,0.46397807361002347
12642,ostermalm,117500.0,3795000.0,2.0,40.0,1223.0,0.0,1906.0,4700000,0.0,0.23847167325428195,0.46397807361002347
12643,lilla_essingen,67742.0,3595000.0,2.5,62.0,3749.0,3600.0,1932.0,4200000,0.0,0.16828929068150209,0.46397807361002347
12644,ostermalm,125000.0,2175000.0,1.0,24.0,633.0,0.0,1913.0,3000000,0.0,0.3793103448275862,0.46280344557556774
12645,ostermalm,103333.0,3975000.0,2.0,45.0,1788.0,0.0,1977.0,4650000,0.0,0.16981132075471694,0.4624119028974158
12646,ostermalm,102907.0,3995000.0,2.0,43.0,2070.0,0.0,1885.0,4425000,0.0,0.10763454317897372,0.4620203602192639
12647,ostermalm,93220.0,4495000.0,2.0,59.0,1488.0,4670.0,1897.0,5500000,0.0,0.2235817575083426,0.4620203602192639
