,living_space,rent,bi_area,time,nbr_rooms,additional,closing_price,area_gamla_stan,area_gardet,area_kungsholmen,area_lilla_essingen,area_ostermalm,area_sodermalm,area_stora_essingen,area_vasastan
178,30.0,2424.0,0.0,0.9937353171495693,1.0,2660.0,2800000,0,0,1,0,0,0,0,0
179,40.5,2123.0,0.0,0.9937353171495693,1.0,6600.0,3200000,0,0,1,0,0,0,0,0
180,22.2,884.0,0.0,0.9937353171495693,1.0,0.0,2660000,0,0,1,0,0,0,0,0
181,46.0,1018.0,0.0,0.9937353171495693,2.0,0.0,4525000,0,0,1,0,0,0,0,0
182,42.0,2891.0,0.0,0.9937353171495693,2.0,1800.0,3850000,0,0,0,0,0,0,0,1
183,40.5,2123.0,0.0,0.9937353171495693,1.0,4200.0,3100000,0,0,1,0,0,0,0,0
184,43.0,2882.0,0.0,0.9937353171495693,2.0,8016.0,3845000,0,0,1,0,0,0,0,0
185,18.0,1096.0,0.0,0.9937353171495693,1.0,6420.0,2150000,0,0,1,0,0,0,0,0
186,53.0,2895.0,0.0,0.9937353171495693,2.0,8400.0,5100000,0,0,1,0,0,0,0,0
187,69.0,1938.0,0.0,0.9937353171495693,2.0,4800.0,6060000,0,0,1,0,0,0,0,0
188,39.0,2991.0,0.0,0.9937353171495693,2.0,4200.0,2925000,0,0,1,0,0,0,0,0
189,29.0,1992.0,0.0,0.9937353171495693,1.0,3600.0,3550000,0,0,1,0,0,0,0,0
190,85.0,2878.0,0.0,0.9937353171495693,2.0,6600.0,7830000,0,0,0,0,0,0,0,1
191,39.0,1331.0,0.0,0.9937353171495693,1.5,0.0,3300000,0,0,0,0,0,1,0,0
192,38.0,1948.0,0.0,0.9937353171495693,1.5,0.0,3270000,0,0,0,0,0,1,0,0
193,100.0,5256.0,0.0,0.9937353171495693,4.0,0.0,10400000,0,1,0,0,0,0,0,0
194,28.0,2221.0,0.0,0.9937353171495693,1.0,4000.0,2410000,0,0,0,0,0,1,0,0
195,65.0,3109.0,0.0,0.9937353171495693,2.0,7800.0,5410000,0,0,0,0,0,1,0,0
196,59.0,2282.0,0.0,0.9937353171495693,2.0,5400.0,4650000,0,0,0,0,0,1,0,0
197,66.0,2544.0,0.0,0.9937353171495693,3.0,0.0,4900000,0,1,0,0,0,0,0,0
198,73.0,3954.0,0.0,0.9937353171495693,3.0,4640.0,5800000,0,1,0,0,0,0,0,0
199,28.0,1167.0,0.0,0.9937353171495693,1.0,0.0,3180000,0,1,0,0,0,0,0,0
200,43.5,2164.0,0.0,0.9937353171495693,2.0,3000.0,3670000,0,0,0,0,0,1,0,0
201,50.0,2565.0,0.0,0.9937353171495693,2.0,5600.0,3700000,0,1,0,0,0,0,0,0
202,27.0,1486.0,0.0,0.9937353171495693,1.0,0.0,2970000,0,0,0,0,0,1,0,0
203,27.0,565.0,0.0,0.9937353171495693,1.0,5500.0,2780000,0,0,0,0,0,1,0,0
204,86.0,3710.0,0.0,0.9937353171495693,3.0,2400.0,8375000,0,0,0,0,0,0,0,1
205,96.0,2312.0,0.0,0.9937353171495693,3.0,6420.0,12500000,0,0,0,0,0,0,0,1
206,57.0,2343.0,0.0,0.9937353171495693,2.0,6000.0,6550000,0,0,0,0,1,0,0,0
207,55.5,1894.0,0.0,0.9933437744714174,2.0,13700.0,5400000,0,0,0,0,0,0,0,1
208,80.0,3427.0,0.0,0.9933437744714174,3.0,5640.0,6300000,0,0,0,0,0,0,0,1
209,91.0,3589.0,0.0,0.9933437744714174,4.0,11900.0,8820000,0,0,0,0,0,0,0,1
210,37.0,1866.0,0.0,0.9933437744714174,2.0,0.0,4050000,0,0,0,0,0,0,0,1
211,90.0,3747.0,0.0,0.9933437744714174,3.0,0.0,7200000,0,0,0,0,0,0,0,1
212,70.0,3244.0,0.0,0.9933437744714174,3.0,7200.0,7320000,0,0,0,0,0,0,0,1
213,41.0,1663.0,0.0,0.9933437744714174,2.0,0.0,4610000,0,0,0,0,0,0,0,1
214,122.0,5622.0,8.0,0.9933437744714174,4.0,6408.0,16300000,0,0,0,0,1,0,0,0
215,64.0,2273.0,0.0,0.9933437744714174,2.0,0.0,10000000,0,0,0,0,1,0,0,0
216,61.0,2697.0,0.0,0.9933437744714174,2.0,0.0,5450000,0,0,0,0,0,0,0,1
217,57.0,2520.0,0.0,0.9933437744714174,2.0,0.0,5150000,0,0,0,0,0,0,0,1
218,87.0,2946.0,0.0,0.9933437744714174,3.5,0.0,8400000,0,1,0,0,0,0,0,0
219,74.0,4299.0,0.0,0.9933437744714174,3.0,0.0,7750000,0,0,0,0,0,1,0,0
220,39.5,2801.0,0.0,0.9933437744714174,2.0,4841.0,3480000,0,0,0,0,0,1,0,0
221,50.0,3277.0,0.0,0.9933437744714174,2.0,1800.0,3700000,0,0,1,0,0,0,0,0
222,23.5,1243.0,0.0,0.9933437744714174,1.0,3000.0,2795000,0,0,0,0,0,1,0,0
223,133.0,4121.0,0.0,0.9933437744714174,6.0,6180.0,13425000,0,0,0,0,0,1,0,0
224,44.0,2172.0,0.0,0.9933437744714174,2.0,3245.0,4000000,0,0,0,0,0,1,0,0
225,48.0,2975.0,0.0,0.9933437744714174,2.0,8200.0,4000000,0,0,0,0,0,1,0,0
226,76.0,3570.0,0.0,0.9933437744714174,2.0,9000.0,7000000,0,0,0,0,0,1,0,0
227,72.0,3682.0,0.0,0.9933437744714174,3.0,4400.0,5000000,0,0,1,0,0,0,0,0
228,35.0,1181.0,0.0,0.9933437744714174,1.0,4700.0,3070000,0,0,0,0,0,1,0,0
229,84.0,5068.0,0.0,0.9933437744714174,3.0,0.0,6235000,0,0,0,0,0,1,0,0
230,35.0,1948.0,0.0,0.9933437744714174,1.0,3000.0,3350000,0,0,0,0,0,1,0,0
231,61.8,1459.0,0.0,0.9933437744714174,2.0,11000.0,5660000,0,0,0,0,0,1,0,0
232,50.0,2230.0,0.0,0.9933437744714174,2.0,5622.0,5400000,0,0,0,0,0,1,0,0
233,52.0,2744.0,0.0,0.9933437744714174,3.0,0.0,4700000,0,1,0,0,0,0,0,0
234,35.5,1950.0,0.0,0.9933437744714174,1.0,3400.0,3200000,0,0,1,0,0,0,0,0
235,31.0,1398.0,0.0,0.9933437744714174,2.0,3600.0,3200000,0,1,0,0,0,0,0,0
236,89.0,5004.0,0.0,0.9933437744714174,3.0,12978.0,5750000,0,0,1,0,0,0,0,0
237,107.0,4362.0,0.0,0.9933437744714174,3.0,0.0,9160000,0,0,1,0,0,0,0,0
238,24.0,1230.0,0.0,0.9933437744714174,1.0,7572.0,2575000,0,0,1,0,0,0,0,0
239,36.0,1870.0,0.0,0.9929522317932654,2.0,5400.0,3390000,0,0,1,0,0,0,0,0
240,50.0,2379.0,0.0,0.9929522317932654,2.0,5400.0,4920000,0,0,0,0,0,1,0,0
241,43.0,2838.0,0.0,0.9929522317932654,2.0,3000.0,3940000,0,0,0,0,0,1,0,0
242,41.0,1950.0,0.0,0.9929522317932654,2.0,0.0,4150000,0,0,0,0,0,1,0,0
243,19.0,1862.0,0.0,0.9929522317932654,1.0,0.0,2150000,0,0,0,0,0,1,0,0
244,103.0,3991.0,7.0,0.9929522317932654,3.0,8700.0,12550000,0,0,0,0,0,0,0,1
245,59.5,1042.0,0.0,0.9929522317932654,2.5,1200.0,5630000,0,0,1,0,0,0,0,0
246,30.5,2455.0,0.0,0.9929522317932654,1.0,1800.0,3365000,0,0,1,0,0,0,0,0
247,38.0,1467.0,0.0,0.9929522317932654,1.5,4800.0,3010000,0,0,1,0,0,0,0,0
248,62.0,3607.0,0.0,0.9929522317932654,2.0,4344.0,4075000,0,0,1,0,0,0,0,0
249,32.0,2222.0,0.0,0.9929522317932654,1.5,7180.0,3060000,0,0,1,0,0,0,0,0
250,110.0,5294.0,0.0,0.9929522317932654,4.0,0.0,9150000,0,0,1,0,0,0,0,0
251,58.0,2871.0,0.0,0.9929522317932654,2.0,4800.0,6400000,0,0,0,0,0,1,0,0
252,90.0,5479.0,0.0,0.9929522317932654,3.0,7056.0,7420000,0,0,0,0,0,1,0,0
253,68.0,3772.0,0.0,0.9929522317932654,3.0,15948.0,6400000,0,0,0,0,0,0,1,0
254,57.0,2911.0,0.0,0.9929522317932654,3.0,4800.0,5800000,0,0,0,0,0,0,0,1
255,50.0,2975.0,0.0,0.9929522317932654,2.0,5400.0,4800000,0,0,0,0,0,1,0,0
256,67.0,2821.0,0.0,0.9929522317932654,3.0,5868.0,6550000,0,0,0,0,0,0,0,1
257,35.0,1585.0,0.0,0.9929522317932654,1.0,3820.0,3330000,0,0,0,0,0,0,0,1
258,77.0,2722.0,0.0,0.9929522317932654,3.0,0.0,8050000,0,0,0,0,0,0,0,1
259,62.0,2544.0,0.0,0.9929522317932654,2.5,5650.0,6650000,0,0,0,0,0,0,0,1
260,104.0,3878.0,0.0,0.9929522317932654,4.0,2600.0,11670000,0,1,0,0,0,0,0,0
261,106.0,3578.0,0.0,0.9929522317932654,4.0,0.0,10600000,0,1,0,0,0,0,0,0
262,58.0,3422.0,0.0,0.9929522317932654,3.0,7200.0,5530000,0,1,0,0,0,0,0,0
263,31.0,1880.0,0.0,0.9929522317932654,2.0,3400.0,2500000,0,1,0,0,0,0,0,0
264,36.0,2191.0,0.0,0.9929522317932654,1.0,4776.0,3160000,0,1,0,0,0,0,0,0
265,40.0,901.0,0.0,0.9929522317932654,1.5,0.0,3600000,0,0,0,0,0,1,0,0
266,54.0,2178.0,0.0,0.9929522317932654,2.0,4920.0,6040000,0,0,0,0,0,0,0,1
267,61.0,3220.0,0.0,0.9929522317932654,2.0,3672.0,5675000,0,0,0,0,0,0,0,1
268,111.0,5391.0,0.0,0.9929522317932654,3.0,4300.0,14100000,0,0,0,0,0,0,0,1
269,28.9,1589.0,0.0,0.9929522317932654,1.0,2400.0,3200000,0,0,0,0,1,0,0,0
270,170.0,3671.0,0.0,0.9925606891151135,5.0,0.0,14700000,0,0,0,0,0,0,0,1
271,28.0,990.0,0.0,0.9925606891151135,1.0,0.0,3175000,0,0,0,0,0,0,0,1
272,36.0,1596.0,0.0,0.9925606891151135,1.0,2956.0,3900000,0,0,0,0,0,0,0,1
273,20.0,896.0,0.0,0.9925606891151135,1.0,0.0,2730000,0,0,0,0,0,0,0,1
274,79.0,3184.0,0.0,0.9925606891151135,3.5,0.0,5510000,0,0,0,0,0,1,0,0
275,42.0,1406.0,0.0,0.9925606891151135,2.0,3000.0,3600000,0,0,0,0,0,1,0,0
276,35.0,1881.0,0.0,0.9925606891151135,2.0,4438.0,4550000,0,0,0,0,0,1,0,0
277,40.0,1527.0,0.0,0.9925606891151135,1.5,6000.0,3900000,0,0,0,0,0,0,0,1
278,100.0,3657.0,0.0,0.9925606891151135,4.0,3660.0,9400000,0,0,0,0,0,0,0,1
279,62.0,2346.0,0.0,0.9925606891151135,2.0,0.0,7100000,0,0,0,0,0,0,0,1
280,53.6,2658.0,0.0,0.9925606891151135,2.0,6000.0,5575000,0,0,0,0,0,0,0,1
281,118.0,4694.0,0.0,0.9925606891151135,3.0,0.0,11850000,0,0,0,0,1,0,0,0
282,94.0,3170.0,0.0,0.9925606891151135,3.5,13200.0,8500000,0,0,0,0,1,0,0,0
283,31.5,1623.0,0.0,0.9925606891151135,1.0,0.0,2800000,0,0,0,1,0,0,0,0
284,21.0,1378.0,0.0,0.9925606891151135,1.0,0.0,2600000,0,1,0,0,0,0,0,0
285,111.5,4921.0,0.0,0.9925606891151135,5.0,6600.0,10000000,0,1,0,0,0,0,0,0
286,82.0,3723.0,0.0,0.9921691464369616,3.0,13500.0,8350000,0,0,0,0,0,1,0,0
287,65.0,2430.0,0.0,0.9917776037588097,2.0,7460.0,5120000,0,0,1,0,0,0,0,0
288,98.0,5271.0,0.0,0.9917776037588097,4.0,13596.0,6100000,0,0,1,0,0,0,0,0
289,83.5,3113.0,0.0,0.9917776037588097,4.0,0.0,6175000,0,0,1,0,0,0,0,0
290,87.0,3746.0,0.0,0.9917776037588097,3.0,6000.0,6520000,0,0,0,0,0,1,0,0
291,112.4,2729.0,0.0,0.9917776037588097,4.0,0.0,7325000,0,0,1,0,0,0,0,0
292,30.0,1220.0,0.0,0.9917776037588097,1.0,4500.0,3385000,0,0,0,0,1,0,0,0
293,119.0,2929.0,0.0,0.9913860610806577,3.5,0.0,10600000,0,0,1,0,0,0,0,0
294,115.0,1807.0,0.0,0.9913860610806577,5.0,12300.0,11500000,0,0,0,0,0,0,0,1
295,55.0,2750.0,0.0,0.9913860610806577,2.0,0.0,5025000,0,0,0,0,0,0,0,1
296,61.0,1735.0,0.0,0.9913860610806577,2.0,5520.0,5800000,0,0,0,0,0,0,0,1
297,26.0,1150.0,0.0,0.9913860610806577,1.0,0.0,2495000,0,0,1,0,0,0,0,0
298,82.0,3756.0,0.0,0.9913860610806577,3.0,4200.0,6020000,0,0,1,0,0,0,0,0
299,63.0,2501.0,0.0,0.9913860610806577,2.0,7000.0,5180000,0,0,0,0,0,0,0,1
300,140.0,1956.0,0.0,0.9913860610806577,4.5,0.0,14000000,0,0,1,0,0,0,0,0
301,39.0,2842.0,0.0,0.9913860610806577,2.0,0.0,3800000,0,0,1,0,0,0,0,0
302,80.0,3947.0,0.0,0.9913860610806577,3.0,0.0,8175000,0,0,0,0,0,0,0,1
303,56.0,1586.0,0.0,0.9913860610806577,2.0,0.0,5125000,0,0,0,0,0,0,0,1
304,47.0,2578.0,0.0,0.9913860610806577,2.0,3636.0,4110000,0,0,0,0,0,0,0,1
305,41.0,1727.0,0.0,0.9913860610806577,2.0,11568.0,3910000,0,0,0,0,0,0,0,1
306,58.0,2370.0,0.0,0.9913860610806577,2.5,0.0,5600000,0,0,0,0,0,0,0,1
307,85.5,4458.0,0.0,0.9913860610806577,3.0,6500.0,7000000,0,0,0,0,0,0,0,1
308,62.0,2087.0,0.0,0.9913860610806577,3.0,0.0,5750000,0,0,0,0,0,0,0,1
309,183.0,5988.0,0.0,0.9913860610806577,5.0,0.0,24600000,0,0,0,0,1,0,0,0
310,70.0,0.0,0.0,0.9913860610806577,3.0,0.0,10000000,0,0,0,0,1,0,0,0
311,39.0,1988.0,0.0,0.9913860610806577,1.0,8738.0,3100000,0,0,0,0,0,1,0,0
312,53.0,3533.0,0.0,0.9913860610806577,2.0,4467.0,3775000,0,1,0,0,0,0,0,0
313,59.0,3130.0,0.0,0.9913860610806577,2.0,3900.0,4850000,0,0,0,0,0,0,1,0
314,127.0,6358.0,0.0,0.9913860610806577,5.0,0.0,10000000,0,1,0,0,0,0,0,0
315,170.0,4200.0,0.0,0.9913860610806577,5.0,0.0,20300000,0,0,0,0,1,0,0,0
316,37.5,2147.0,0.0,0.9913860610806577,1.5,2600.0,4000000,0,1,0,0,0,0,0,0
317,39.0,1980.0,0.0,0.9913860610806577,1.0,7308.0,3225000,0,0,0,0,0,1,0,0
318,101.0,5414.0,0.0,0.9913860610806577,4.0,0.0,10800000,0,0,0,0,1,0,0,0
319,112.0,3500.0,0.0,0.9913860610806577,4.0,0.0,12500000,0,0,0,0,1,0,0,0
320,41.0,2791.0,0.0,0.9909945184025059,2.0,0.0,3400000,0,1,0,0,0,0,0,0
321,51.5,2772.0,0.0,0.9909945184025059,2.0,0.0,4235000,0,0,0,0,0,0,0,1
322,52.0,2424.0,0.0,0.9909945184025059,2.0,8600.0,4040000,0,1,0,0,0,0,0,0
323,38.0,2236.0,0.0,0.9909945184025059,1.0,6200.0,3550000,0,0,0,0,0,0,0,1
324,62.0,3218.0,0.0,0.9909945184025059,2.0,0.0,6200000,0,0,0,0,0,0,0,1
325,52.5,3043.0,0.0,0.9909945184025059,2.0,4860.0,3785000,0,0,0,1,0,0,0,0
326,20.0,1070.0,0.0,0.9909945184025059,1.0,0.0,2800000,0,0,0,0,0,0,0,1
327,42.0,1844.0,0.0,0.9909945184025059,1.5,6600.0,3960000,0,0,1,0,0,0,0,0
328,61.0,3142.0,0.0,0.9909945184025059,3.0,2160.0,5710000,0,0,0,0,1,0,0,0
329,43.0,2032.0,0.0,0.9909945184025059,1.5,0.0,4000000,0,0,0,0,1,0,0,0
330,38.0,1452.0,0.0,0.9909945184025059,2.0,0.0,3575000,0,0,0,0,0,0,0,1
331,94.0,4230.0,0.0,0.9909945184025059,4.0,17362.0,6790000,0,0,1,0,0,0,0,0
332,55.0,2746.0,0.0,0.9909945184025059,2.0,4980.0,3650000,0,0,0,0,0,1,0,0
333,56.0,2709.0,0.0,0.9909945184025059,2.5,9480.0,4050000,0,0,0,0,0,1,0,0
334,31.9,1722.0,0.0,0.9909945184025059,1.0,5160.0,2950000,0,0,1,0,0,0,0,0
335,61.0,3265.0,0.0,0.9909945184025059,2.0,1500.0,4650000,0,0,1,0,0,0,0,0
336,53.0,1493.0,0.0,0.9909945184025059,2.0,0.0,5200000,0,0,1,0,0,0,0,0
337,74.0,2583.0,0.0,0.9909945184025059,3.0,5900.0,6100000,0,0,0,0,0,1,0,0
338,55.0,2741.0,0.0,0.9909945184025059,2.0,0.0,5000000,0,0,0,0,0,0,0,1
339,57.0,2467.0,0.0,0.9909945184025059,2.0,6000.0,4850000,0,0,0,0,0,0,0,1
340,48.6,1985.0,0.0,0.9909945184025059,2.0,7500.0,4760000,0,0,1,0,0,0,0,0
341,103.0,3500.0,0.0,0.9909945184025059,3.5,7800.0,9050000,0,0,0,0,0,0,0,1
342,87.5,5502.0,0.0,0.9909945184025059,4.5,10184.0,6470000,0,0,0,0,0,1,0,0
343,43.0,2729.0,0.0,0.9909945184025059,2.0,8200.0,3875000,0,0,0,0,0,1,0,0
344,83.0,1537.0,0.0,0.9909945184025059,3.0,0.0,7180000,0,0,0,0,0,1,0,0
345,84.0,3791.0,0.0,0.9909945184025059,3.0,6000.0,6000000,0,0,0,0,0,1,0,0
346,35.5,2072.0,0.0,0.9909945184025059,1.5,3600.0,3625000,0,0,1,0,0,0,0,0
347,51.0,2553.0,0.0,0.990602975724354,2.0,5400.0,4700000,0,1,0,0,0,0,0,0
348,55.0,2874.0,0.0,0.990602975724354,3.0,8196.0,4850000,0,1,0,0,0,0,0,0
349,32.0,2366.0,0.0,0.990602975724354,2.0,0.0,3500000,0,1,0,0,0,0,0,0
350,34.0,2292.0,0.0,0.990602975724354,1.5,4896.0,3350000,0,1,0,0,0,0,0,0
351,23.0,1881.0,0.0,0.990602975724354,1.0,5400.0,2500000,0,0,1,0,0,0,0,0
352,24.5,1165.0,0.0,0.990602975724354,1.0,3000.0,2500000,0,0,1,0,0,0,0,0
353,26.0,1516.0,0.0,0.990602975724354,1.0,0.0,2175000,0,0,0,1,0,0,0,0
354,28.0,1176.0,0.0,0.990602975724354,1.0,4789.0,2690000,0,0,1,0,0,0,0,0
355,22.0,1759.0,0.0,0.990602975724354,1.0,0.0,2700000,0,0,1,0,0,0,0,0
356,38.0,1440.0,0.0,0.990602975724354,2.0,5400.0,3900000,0,0,1,0,0,0,0,0
357,59.0,3347.0,0.0,0.990602975724354,2.0,6640.0,4550000,0,0,1,0,0,0,0,0
358,36.0,1011.0,0.0,0.990602975724354,2.0,0.0,3925000,0,0,1,0,0,0,0,0
359,28.0,1290.0,0.0,0.990602975724354,1.0,0.0,2500000,0,0,1,0,0,0,0,0
360,30.0,1660.0,0.0,0.990602975724354,1.0,12240.0,3050000,0,0,1,0,0,0,0,0
361,32.0,1608.0,0.0,0.990602975724354,2.0,4200.0,3200000,0,0,1,0,0,0,0,0
362,39.5,3150.0,0.0,0.990602975724354,2.0,0.0,3220000,0,0,1,0,0,0,0,0
363,36.0,2056.0,0.0,0.990602975724354,2.0,0.0,3700000,0,0,1,0,0,0,0,0
364,32.0,2518.0,0.0,0.990602975724354,2.0,3400.0,3290000,0,0,1,0,0,0,0,0
365,55.0,2254.0,0.0,0.990602975724354,2.0,15168.0,4550000,0,0,1,0,0,0,0,0
366,64.5,2963.0,0.0,0.990602975724354,2.0,0.0,4510000,0,0,1,0,0,0,0,0
367,97.5,5774.0,0.0,0.990602975724354,4.0,15792.0,6860000,0,0,0,0,0,0,1,0
368,70.5,3117.0,0.0,0.990602975724354,2.0,4800.0,4800000,0,0,0,0,0,1,0,0
369,47.0,944.0,0.0,0.990602975724354,2.0,0.0,4900000,0,0,0,0,0,1,0,0
370,38.0,1992.0,0.0,0.990602975724354,1.5,3200.0,3475000,0,0,0,0,0,1,0,0
371,47.0,2116.0,0.0,0.990602975724354,2.0,3600.0,5150000,0,0,0,0,1,0,0,0
372,95.0,3496.0,0.0,0.990602975724354,3.0,0.0,7150000,0,0,0,0,0,1,0,0
373,72.0,3521.0,0.0,0.990602975724354,3.0,0.0,7930000,0,0,0,0,1,0,0,0
374,116.0,5769.0,0.0,0.990602975724354,4.0,0.0,11900000,0,0,0,0,1,0,0,0
375,93.0,3737.0,0.0,0.990602975724354,3.5,0.0,10300000,0,0,0,0,1,0,0,0
376,100.0,5113.0,0.0,0.990602975724354,4.0,0.0,11750000,0,0,0,0,1,0,0,0
377,115.0,5432.0,0.0,0.990602975724354,4.0,0.0,15500000,0,0,0,0,1,0,0,0
378,23.0,1426.0,0.0,0.990602975724354,1.0,0.0,2825000,0,0,0,0,1,0,0,0
379,118.0,5105.0,0.0,0.990602975724354,4.0,10700.0,12900000,0,0,0,0,1,0,0,0
380,26.0,583.0,0.0,0.990602975724354,1.0,0.0,3200000,0,0,0,0,1,0,0,0
381,49.0,2738.0,0.0,0.990602975724354,2.0,4800.0,3925000,0,0,0,0,0,1,0,0
382,94.0,3900.0,0.0,0.990602975724354,4.0,8400.0,8760000,0,0,0,0,0,1,0,0
383,33.0,1572.0,0.0,0.990602975724354,1.0,4800.0,3070000,0,0,0,0,0,1,0,0
384,75.0,2886.0,0.0,0.990602975724354,3.0,0.0,7145000,0,0,0,0,0,1,0,0
385,28.0,1767.0,0.0,0.990602975724354,1.0,3000.0,2900000,0,0,0,0,0,1,0,0
386,52.0,2462.0,0.0,0.990602975724354,2.0,5580.0,4700000,0,0,0,0,0,1,0,0
387,31.0,1099.0,0.0,0.990602975724354,2.0,8100.0,3510000,0,0,0,0,0,1,0,0
388,58.0,1451.0,0.0,0.990602975724354,2.0,8000.0,5200000,0,0,0,0,0,1,0,0
389,24.0,1442.0,0.0,0.990602975724354,1.0,7908.0,2550000,0,0,0,0,0,1,0,0
390,81.0,3257.0,0.0,0.990602975724354,2.5,10107.0,6900000,0,0,0,0,0,0,0,1
391,28.0,1194.0,0.0,0.990602975724354,1.0,3816.0,3100000,0,0,0,0,1,0,0,0
392,90.1,1785.0,0.0,0.990602975724354,3.0,2200.0,9575000,0,0,0,0,1,0,0,0
393,32.0,1454.0,0.0,0.990602975724354,1.0,2356.0,3750000,0,0,0,0,1,0,0,0
394,42.0,2275.0,9.0,0.990602975724354,2.0,5500.0,5160000,0,0,0,0,0,0,0,1
395,52.0,2061.0,0.0,0.990602975724354,2.0,5540.0,4420000,0,0,0,0,0,1,0,0
396,24.0,1691.0,0.0,0.990602975724354,1.0,4200.0,2510000,0,0,0,0,0,1,0,0
397,81.0,4866.0,0.0,0.990602975724354,3.0,8160.0,6775000,0,0,0,0,0,1,0,0
398,103.0,4301.0,0.0,0.990602975724354,5.0,7800.0,9550000,0,0,0,0,0,1,0,0
399,68.0,2613.0,0.0,0.990602975724354,3.0,3400.0,6850000,0,0,0,0,0,0,0,1
400,61.0,1691.0,0.0,0.990602975724354,2.0,8500.0,5010000,0,0,0,0,0,0,0,1
401,119.0,5015.0,0.0,0.990602975724354,4.0,7800.0,10800000,0,0,0,0,0,0,0,1
402,130.0,5641.0,0.0,0.990602975724354,4.0,7700.0,10375000,0,0,0,0,0,0,0,1
403,61.0,2369.0,0.0,0.990602975724354,2.5,0.0,5975000,0,0,0,0,0,0,0,1
404,66.0,2880.0,0.0,0.990602975724354,2.0,9800.0,6450000,0,0,0,0,0,0,0,1
405,43.0,1573.0,0.0,0.990602975724354,2.0,4200.0,4370000,0,0,0,0,0,0,0,1
406,59.0,1643.0,0.0,0.990602975724354,2.0,0.0,5920000,0,0,0,0,0,0,0,1
407,40.0,2770.0,0.0,0.990602975724354,2.0,0.0,3750000,0,0,0,0,0,1,0,0
408,42.0,1563.0,0.0,0.9902114330462021,2.0,7900.0,4310000,0,0,0,0,0,1,0,0
409,77.0,2787.0,0.0,0.9902114330462021,3.0,4531.0,6400000,0,0,0,0,0,1,0,0
410,74.0,3510.0,5.0,0.9902114330462021,3.0,4900.0,5090000,0,0,0,0,0,1,0,0
411,68.4,3503.0,0.0,0.9902114330462021,2.5,6842.0,5600000,0,0,0,0,0,1,0,0
412,26.0,1517.0,0.0,0.9902114330462021,1.0,6236.0,2575000,0,0,0,0,0,1,0,0
413,31.0,2550.0,0.0,0.9902114330462021,2.0,5900.0,3525000,0,0,0,0,0,1,0,0
414,46.5,2977.0,0.0,0.9902114330462021,2.0,0.0,2995000,0,0,0,0,0,1,0,0
415,36.0,2030.0,0.0,0.9902114330462021,2.0,6000.0,3400000,0,0,0,0,0,1,0,0
416,36.0,1986.0,0.0,0.9902114330462021,1.0,4000.0,3725000,0,0,0,0,0,1,0,0
417,47.0,1665.0,0.0,0.9902114330462021,3.0,8400.0,4880000,0,0,0,0,0,1,0,0
418,87.0,2688.0,0.0,0.9902114330462021,3.0,6600.0,7750000,0,0,0,0,0,0,0,1
419,79.0,3608.0,0.0,0.9902114330462021,3.0,6000.0,9000000,0,0,0,0,0,0,0,1
420,45.0,2238.0,0.0,0.9902114330462021,2.0,5640.0,3700000,0,0,1,0,0,0,0,0
421,30.0,1566.0,0.0,0.9902114330462021,1.0,0.0,3330000,0,0,0,0,0,0,0,1
422,61.5,2745.0,0.0,0.9902114330462021,2.0,2500.0,4700000,0,0,0,0,0,0,0,1
423,44.0,1853.0,0.0,0.9902114330462021,2.0,5700.0,4780000,0,0,0,0,0,0,0,1
424,30.0,1847.0,0.0,0.9902114330462021,1.0,0.0,3000000,0,0,1,0,0,0,0,0
425,38.0,2192.0,0.0,0.9902114330462021,2.0,4200.0,3250000,0,0,1,0,0,0,0,0
426,40.7,1730.0,0.0,0.9902114330462021,2.0,6750.0,4310000,0,0,0,0,1,0,0,0
427,52.0,3005.0,0.0,0.9902114330462021,2.0,3800.0,4800000,0,1,0,0,0,0,0,0
428,71.0,3276.0,5.0,0.9902114330462021,3.0,8000.0,7900000,0,0,0,0,0,0,0,1
429,36.0,1740.0,0.0,0.9902114330462021,2.0,0.0,3800000,0,0,0,0,0,0,0,1
430,68.5,4121.0,0.0,0.9902114330462021,2.0,6700.0,4700000,0,0,0,1,0,0,0,0
431,25.0,1651.0,0.0,0.9902114330462021,2.0,2000.0,3000000,0,0,0,0,1,0,0,0
432,24.0,1474.0,0.0,0.9902114330462021,1.0,7697.0,3010000,0,0,0,0,1,0,0,0
433,49.0,2679.0,0.0,0.9902114330462021,2.0,0.0,5250000,0,0,0,0,1,0,0,0
434,79.5,2184.0,0.0,0.9902114330462021,3.0,0.0,10000000,0,0,0,0,1,0,0,0
435,44.0,1332.0,0.0,0.9902114330462021,1.0,5880.0,3700000,0,0,1,0,0,0,0,0
436,40.0,2467.0,0.0,0.9902114330462021,1.0,4968.0,3200000,0,0,1,0,0,0,0,0
437,106.0,4763.0,0.0,0.9902114330462021,4.0,5400.0,6650000,0,0,1,0,0,0,0,0
438,57.0,3132.0,0.0,0.9898198903680501,2.0,5000.0,5000000,0,0,0,0,0,1,0,0
439,70.0,3414.0,0.0,0.9898198903680501,3.0,5400.0,7850000,0,0,0,0,1,0,0,0
440,40.0,873.0,0.0,0.9898198903680501,2.0,0.0,5575000,0,0,0,0,1,0,0,0
441,36.0,2238.0,0.0,0.9898198903680501,1.5,5760.0,3175000,0,0,1,0,0,0,0,0
442,28.0,1251.0,0.0,0.9898198903680501,1.0,3708.0,2350000,0,1,0,0,0,0,0,0
