,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea,Prisökning
7893,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-ekhagen-stockholms-kommun-aminnevagen-15-943905,2019-02-07,gardet,68864.0,2795000.0,2.0,44.0,2592.0,4509.0,1935.0,3030000,,0.08407871198568873
1841,"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-mariatorget-stockholms-kommun-wollmar-yxkullsgatan-5-b,-3-tr-943566",2019-02-07,sodermalm,87500.0,5400000.0,2.5,68.0,4087.0,,1926.0,5950000,,0.10185185185185185
1835,"https://www.hemnet.se/salda/lagenhet-1,5rum-sodermalm-katarina-stockholms-kommun-alvsborgsgatan-1,-vind-944862",2019-02-07,sodermalm,118966.0,2995000.0,1.5,29.0,1992.0,5100.0,1931.0,3450000,22.0,0.15191986644407346
1836,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hornstull-stockholms-kommun-folkskolegatan-12,-3-tr-944375",2019-02-07,sodermalm,102800.0,2195000.0,1.0,25.0,2101.0,4008.0,1929.0,2570000,,0.17084282460136674
1834,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-maria-stockholms-kommun-fatburs-brunnsgata-14,-1-tr-945632",2019-02-07,sodermalm,66905.0,4100000.0,2.0,63.0,3569.0,7560.0,1988.0,4215000,,0.02804878048780488
1833,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-hornstull-stockholms-kommun-lindvallsgatan-2-974962,2019-02-07,sodermalm,87391.0,5450000.0,3.0,69.0,3812.0,,1930.0,6030000,,0.10642201834862386
1832,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-bondegatan-16a-978629,2019-02-07,sodermalm,92727.0,5100000.0,2.0,55.0,1957.0,5800.0,1906.0,5100000,,0.0
1831,"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-verkstadsgatan-9,-5tr-943913",2019-02-07,sodermalm,83065.0,4350000.0,2.0,62.0,3345.9,,1929.0,5150000,,0.1839080459770115
1830,"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-hornsgatan-107,-5-tr-943839",2019-02-07,sodermalm,67083.0,3795000.0,2.0,60.0,2493.7,,1967.0,4025000,,0.06060606060606061
1842,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-bondegatan-74-943527,2019-02-07,sodermalm,84615.0,11200000.0,3.0,130.0,7164.0,14300.0,1914.0,11000000,31.0,-0.017857142857142856
13677,"https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-atlas-stockholms-kommun-vulcanusgatan-3,-2-tr-943797",2019-02-07,vasastan,77656.0,4850000.0,2.5,64.0,3781.0,,1928.0,4970000,,0.024742268041237112
13678,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-norrbackagatan-27a,-5-5-tr-944069",2019-02-07,vasastan,95192.0,9695000.0,3.0,104.0,4326.0,6600.0,1913.0,9900000,10.0,0.021144920061887573
13679,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-rorstrandsgatan-48,-5-tr-943966",2019-02-07,vasastan,98684.0,6975000.0,3.0,76.0,4322.0,,1908.0,7500000,,0.07526881720430108
13680,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-ostermalm-stockholms-kommun-birger-jarlsgatan-115a-943941,2019-02-07,vasastan,85185.0,4475000.0,2.0,54.0,2810.0,4700.0,1913.0,4600000,,0.027932960893854747
13681,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-ingemarsgatan-3b,-4tr-943628",2019-02-07,vasastan,82754.0,5375000.0,2.0,69.0,3485.0,,1913.0,5710000,,0.062325581395348835
10374,"https://www.hemnet.se/salda/lagenhet-3rum-ostermallm-stockholms-kommun-riddargatan-29c,-2tr-990580",2019-02-07,ostermalm,110000.0,7590000.0,3.0,69.0,2962.0,4800.0,,7590000,,0.0
10375,https://www.hemnet.se/salda/lagenhet-6rum-ostermalm-stockholms-kommun-eriksbergsgatan-12a-987055,2019-02-07,ostermalm,92937.0,24000000.0,6.0,269.0,8075.0,,1914.0,25000000,,0.041666666666666664
10376,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-ostermalmsgatan-57,-3tr-944108",2019-02-07,ostermalm,103571.0,3895000.0,2.0,42.0,1924.0,8400.0,1883.0,4350000,,0.11681643132220795
10377,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-brahegatan-50,-4tr-943935",2019-02-07,ostermalm,92917.0,5495000.0,2.0,60.0,3201.0,,1888.0,5575000,,0.014558689717925387
7896,"https://www.hemnet.se/salda/lagenhet-1,5rum-gardet-ostermalm-stockholms-kommun-rindogatan-48,-2-tr-943936",2019-02-07,gardet,96774.0,2495000.0,1.5,31.0,1638.0,,1939.0,3000000,,0.20240480961923848
10378,"https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-sibyllegatan-50a,-bv-943578",2019-02-07,ostermalm,84375.0,5175000.0,3.0,64.0,2085.0,8558.0,1893.0,5400000,,0.043478260869565216
4280,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-garvargatan-22-943931,2019-02-07,kungsholmen,70779.0,5495000.0,3.0,77.0,3098.0,7200.0,1931.0,5450000,,-0.00818926296633303
4281,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-garvargatan-22,-3-tr-943626",2019-02-07,kungsholmen,81136.0,3250000.0,2.0,44.0,1820.0,5600.0,1931.0,3570000,,0.09846153846153846
4279,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-14-944082,2019-02-07,kungsholmen,97297.0,2995000.0,2.0,37.0,2939.0,,1932.0,3600000,,0.2020033388981636
4278,"https://www.hemnet.se/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-lagerlofsgatan-8,-1tr-944084",2019-02-07,kungsholmen,75402.0,5995000.0,4.0,87.0,2828.0,,1943.0,6560000,,0.09424520433694746
4277,"https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-baltzar-von-platens-gata-7-c,-3-tr-944093",2019-02-07,kungsholmen,89640.0,4975000.0,3.0,55.5,1306.0,8400.0,1930.0,4975000,,0.0
4274,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-pilgatan-19-b,-van-4-943884",2019-02-07,kungsholmen,77903.0,4250000.0,2.0,62.0,3098.0,,1886.0,4830000,,0.13647058823529412
4275,"https://www.hemnet.se/salda/lagenhet-1,5rum-stockholms-kommun-sysslomansgatan-8-943796",2019-02-07,kungsholmen,81707.0,3295000.0,1.5,41.0,2059.0,6833.0,,3350000,,0.01669195751138088
4276,"https://www.hemnet.se/salda/lagenhet-4rum-kungsholmen-fridhemsplan-stockholms-kommun-drottningholmsvagen-53,-10-tr-944105",2019-02-07,kungsholmen,72283.0,8250000.0,4.0,109.5,4723.0,10200.0,2008.0,7915000,,-0.040606060606060604
4289,"https://www.hemnet.se/salda/lagenhet-2rum-hornsbergs-strand-lindhagen-stockholms-kommun-franzengatan-40,-4-tr-943124",2019-02-06,kungsholmen,77778.0,3900000.0,2.0,54.0,2953.0,9420.0,,4200000,,0.07692307692307693
1849,"https://www.hemnet.se/salda/lagenhet-5rum-sodermalm-stockholms-kommun-gotgatan-44,-2-tr-943259",2019-02-06,sodermalm,100000.0,10500000.0,5.0,123.0,3548.0,8600.0,1901.0,12300000,,0.17142857142857143
1850,https://www.hemnet.se/salda/lagenhet-1rum-hornstull-stockholms-kommun-bergsunds-strand-9-943251,2019-02-06,sodermalm,98491.0,1995000.0,1.0,26.5,1479.0,2640.0,1941.0,2610000,,0.3082706766917293
1851,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-nytorget-stockholms-kommun-katarina-bangata-49,-4-tr-943243",2019-02-06,sodermalm,74153.0,4295000.0,2.0,59.0,2911.0,,1929.0,4375000,,0.018626309662398137
1852,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-wollmar-yxkullsgatan-3-943216,2019-02-06,sodermalm,90909.0,4595000.0,3.0,55.0,3297.0,5341.0,1906.0,5000000,,0.088139281828074
1854,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-kocksgatan-28,-3-tr-943138",2019-02-06,sodermalm,101389.0,3195000.0,1.0,36.0,1442.0,3200.0,,3650000,,0.14241001564945227
1855,https://www.hemnet.se/salda/lagenhet-1rum-maria-stockholms-kommun-hogbergsgatan-50-943133,2019-02-06,sodermalm,87813.0,2550000.0,1.0,32.0,1503.0,4800.0,1977.0,2810000,,0.10196078431372549
10379,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-odengatan-12a-943475,2019-02-06,ostermalm,92063.0,5495000.0,2.0,63.0,1184.0,,1893.0,5800000,,0.055505004549590536
10380,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-banergatan-50,-2-tr-943273",2019-02-06,ostermalm,93267.0,6995000.0,2.0,75.0,3925.0,,1932.0,6995000,,0.0
4288,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-ernst-ahlgrens-vag-5,-3tr-943132",2019-02-06,kungsholmen,79545.0,3195000.0,2.0,44.0,2460.0,4800.0,1933.0,3500000,,0.09546165884194054
1847,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-mariatorget-stockholms-kommun-ekehjelmstorget-8-943321,2019-02-06,sodermalm,69722.0,4995000.0,3.0,72.0,2397.0,5800.0,1983.0,5020000,,0.005005005005005005
10381,"https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-karlavagen-53,-2-3-tr-943253",2019-02-06,ostermalm,88136.0,10300000.0,4.0,118.0,4621.0,,1959.0,10400000,,0.009708737864077669
10382,"https://www.hemnet.se/salda/lagenhet-4rum-stockholm-stockholms-kommun-gyllenstiernsgatan-6,-1-2-tr-943089",2019-02-06,ostermalm,70297.0,6495000.0,4.0,101.0,4661.0,6000.0,1959.0,7100000,,0.09314857582755966
1844,"https://www.hemnet.se/salda/lagenhet-2rum-hornstull-stockholms-kommun-heleneborgsgatan-38a,-3tr-943759",2019-02-06,sodermalm,90455.0,3795000.0,2.0,44.0,1327.0,,1929.0,3980000,,0.048748353096179184
4287,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-inedalsgatan-21-943136,2019-02-06,kungsholmen,86842.0,2895000.0,2.0,38.0,2018.0,3240.0,1907.0,3300000,,0.13989637305699482
4286,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-thorildsplan-stockholms-kommun-lindhagensgatan-63,-3tr-943230",2019-02-06,kungsholmen,77419.0,3150000.0,2.0,46.5,2779.0,5750.0,1938.0,3600000,,0.14285714285714285
4285,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kristinebergsvagen-7-943246,2019-02-06,kungsholmen,79286.0,2950000.0,2.0,42.0,1990.0,7600.0,1926.0,3330000,,0.1288135593220339
4284,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fleminggatan-101-943385,2019-02-06,kungsholmen,87037.0,6795000.0,3.0,81.0,3781.0,,1908.0,7050000,,0.037527593818984545
4283,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-kungsklippan-11,-1-tr-943733",2019-02-06,kungsholmen,85484.0,2395000.0,1.5,31.0,2431.0,6991.0,1938.0,2650000,,0.10647181628392484
4282,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-thorildsplan-stockholms-kommun-creutzgatan-7,-van-4-943724",2019-02-06,kungsholmen,89167.0,2995000.0,2.0,36.0,1844.0,,1929.0,3210000,,0.07178631051752922
1848,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-ringvagen-141a-943267,2019-02-06,sodermalm,90278.0,2800000.0,2.0,36.0,2137.0,4800.0,1928.0,3250000,,0.16071428571428573
1845,"https://www.hemnet.se/salda/lagenhet-3,5rum-stockholms-kommun-krukmakargatan-31a,-4-tr-943498",2019-02-06,sodermalm,79459.0,5495000.0,3.5,74.0,3632.0,,1929.0,5880000,,0.07006369426751592
7897,"https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-bobergsgatan-6,-3-tr-943696",2019-02-06,gardet,73125.0,5995000.0,3.0,80.0,4640.0,,2014.0,5850000,,-0.02418682235195997
7898,"https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-ekhagen-stockholms-kommun-torphagsvagen-10,-2-tr-943718",2019-02-06,gardet,57810.0,6995000.0,4.0,121.0,6092.0,,1935.0,6995000,,0.0
1843,https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-samaritgrand-6-943788,2019-02-06,sodermalm,87500.0,3495000.0,2.0,44.0,2333.0,,,3850000,,0.10157367668097282
1846,"https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-katarina-stockholms-kommun-ringvagen-110b,-1-tr-943467",2019-02-06,sodermalm,66038.0,7195000.0,4.0,106.0,3501.0,7800.0,1930.0,7000000,,-0.027102154273801252
13682,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vastmannagatan-74,-4-tr-943516",2019-02-06,vasastan,101563.0,5495000.0,2.0,64.0,1768.0,10500.0,1902.0,6500000,,0.18289353958143767
13683,"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-birkastan-stockholms-kommun-rorstrandsgatan-16a,-2tr-943662",2019-02-06,vasastan,89674.0,3995000.0,1.5,46.0,1879.0,6200.0,1913.0,4125000,,0.03254067584480601
13684,"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-birkastan-stockholms-kommun-sankt-eriksgatan-85-b-943737",2019-02-06,vasastan,86353.0,3395000.0,1.5,42.5,1148.0,,1929.0,3670000,,0.08100147275405008
13685,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-birkastan-stockholms-kommun-norrbackagatan-27a,-4,5-tr-943663",2019-02-06,vasastan,97321.0,4950000.0,3.0,56.0,2383.0,,1913.0,5450000,,0.10101010101010101
13686,"https://www.hemnet.se/salda/lagenhet-2rum-birkastan-vasastan-stockholms-kommun-rorstrandsgatan-25,-5-tr-943457",2019-02-06,vasastan,101333.0,3995000.0,2.0,45.0,1759.0,5400.0,1929.0,4560000,,0.1414267834793492
13687,"https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-stockholms-kommun-torsgatan-31-943212",2019-02-06,vasastan,69231.0,5995000.0,2.5,91.0,4504.0,7500.0,1930.0,6300000,,0.05087572977481234
13688,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-atlas-stockholms-kommun-volundsgatan-3,-3tr-943148",2019-02-06,vasastan,96341.0,3495000.0,2.0,41.0,2841.0,4200.0,1929.0,3950000,,0.1301859799713877
1853,"https://www.hemnet.se/salda/lagenhet-2,5rum-sodermalm-stockholms-kommun-hallandsgatan-24,-vaning-4-943189",2019-02-06,sodermalm,70034.0,5182500.0,2.5,74.0,3698.0,4000.0,1929.0,5182500,,0.0
7899,"https://www.hemnet.se/salda/lagenhet-2rum-nedre-gardet-stockholms-kommun-hedinsgatan-13,-7-tr-943134",2019-02-06,gardet,97583.0,5295000.0,2.0,60.0,3401.0,,1935.0,5855000,,0.10576015108593012
6065,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-stockholms-kommun-luxgatan-7-943437,2019-02-06,lilla_essingen,83333.0,2495000.0,1.0,30.0,1733.0,,1937.0,2500000,,0.002004008016032064
13691,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-hagagatan-44-b,-3tr-943060",2019-02-05,vasastan,89754.0,4995000.0,2.0,61.0,2711.0,7800.0,1909.0,5475000,,0.0960960960960961
13694,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-6-942768,2019-02-05,vasastan,98611.0,2995000.0,2.0,36.0,1336.0,4000.0,1932.0,3550000,,0.18530884808013356
7900,"https://www.hemnet.se/salda/lagenhet-2rum-gardet-ostermalm-stockholms-kommun-rindogatan-4,-6-tr-943305",2019-02-05,gardet,91379.0,4495000.0,2.0,58.0,3422.0,10896.0,0.0,5300000,,0.17908787541713014
1856,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-helgalunden-stockholms-kommun-helgalunden-1-943322,2019-02-05,sodermalm,77500.0,4495000.0,2.0,58.0,4137.0,6500.0,1921.0,4495000,,0.0
1857,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-grindsgatan-52,-2-tr-942765",2019-02-05,sodermalm,78000.0,2975000.0,1.0,40.0,1904.0,4644.0,1973.0,3120000,,0.04873949579831933
13689,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tulegatan-32b,-3-tr,-943952",2019-02-05,vasastan,88208.0,4250000.0,2.0,53.0,2087.0,5600.0,1903.0,4675000,,0.1
13690,"https://www.hemnet.se/salda/lagenhet-2rum-roda-bergen-stockholms-kommun-vanadisplan-6,-4tr-943497",2019-02-05,vasastan,100833.0,3395000.0,2.0,36.0,1415.0,2900.0,1926.0,3630000,,0.06921944035346098
13692,https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-idungatan-10-943041,2019-02-05,vasastan,100000.0,2650000.0,1.0,29.0,2301.0,6316.0,1903.0,2900000,,0.09433962264150944
13693,"https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-stockholms-kommun-gavlegatan-5,-4-tr-942782",2019-02-05,vasastan,71429.0,4995000.0,2.5,70.0,2827.0,6500.0,1926.0,5000000,,0.001001001001001001
4292,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fleminggatan-25-942943,2019-02-05,kungsholmen,90385.0,4675000.0,2.0,52.0,1579.0,4800.0,1905.0,4700000,,0.0053475935828877
4290,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-arbetargatan-34,-2-tr-942805",2019-02-05,kungsholmen,90864.0,2995000.0,2.0,40.5,2016.0,3810.0,1938.0,3680000,,0.2287145242070117
4291,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-franzengatan-40-943302,2019-02-05,kungsholmen,77778.0,4200000.0,2.0,54.0,2953.0,6204.0,2010.0,4200000,,0.0
6066,"https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-patentgatan-5,-1tr-942763",2019-02-05,lilla_essingen,74757.0,4275000.0,2.0,51.5,3021.0,6100.0,2006.0,3850000,,-0.09941520467836257
13698,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-rehnsgatan-8,-3-tr-942392",2019-02-04,vasastan,104479.0,4250000.0,2.0,48.0,1838.0,,1891.0,5015000,,0.18
13697,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vanadisvagen-3-942545,2019-02-04,vasastan,93488.0,3495000.0,2.0,43.0,1748.0,4800.0,1926.0,4020000,,0.15021459227467812
13696,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-hagagatan-17a,-3tr-978772",2019-02-04,vasastan,85065.0,5950000.0,3.0,77.0,3545.0,8000.0,1979.0,6550000,,0.10084033613445378
13695,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-teknologgatan-7-942451,2019-02-04,vasastan,89167.0,3150000.0,2.0,36.0,2070.0,6576.0,1882.0,3210000,,0.01904761904761905
4293,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-49-942629,2019-02-04,kungsholmen,95313.0,3050000.0,2.0,32.0,2275.0,,1929.0,3050000,,0.0
1858,"https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-stockholms-kommun-hornsgatan-90,-accepterat-pris-942539",2019-02-04,sodermalm,85714.0,7150000.0,4.0,84.0,3081.0,4500.0,1928.0,7200000,,0.006993006993006993
10383,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-nybergsgatan-3-942542,2019-02-04,ostermalm,120000.0,7850000.0,2.0,73.0,1.0,,1910.0,8760000,,0.1159235668789809
1859,"https://www.hemnet.se/salda/lagenhet-3rum-katarina-sofia-stockholms-kommun-ploggatan-5,-5-tr-942397",2019-02-04,sodermalm,83882.0,5995000.0,3.0,76.0,4075.0,11816.0,1883.0,6375000,,0.0633861551292744
13699,"https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-stockholms-kommun-surbrunnsgatan-31a-942380",2019-02-04,vasastan,80515.0,5500000.0,2.5,68.0,1872.0,900.0,1905.0,5475000,,-0.004545454545454545
4294,"https://www.hemnet.se/salda/lagenhet-1rum-stockholm-stockholms-kommun-drottningholmsvagen-76,-4tr-954072",2019-02-03,kungsholmen,100000.0,2150000.0,1.0,26.0,1154.0,2700.0,1927.0,2600000,,0.20930232558139536
10384,"https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-engelbrektsgatan-33-a,-1,5-tr,-942547",2019-02-03,ostermalm,92593.0,7250000.0,3.0,81.0,3236.0,7200.0,1882.0,7500000,,0.034482758620689655
13702,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-kungstensgatan-58,-2-tr-941936",2019-02-02,vasastan,107273.0,7450000.0,3.0,77.0,2807.0,7200.0,1880.0,8260000,,0.1087248322147651
13700,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-norrmalm-stockholms-kommun-markvardsgatan-6,-3-tr-942117",2019-02-02,vasastan,80941.0,8795000.0,3.0,101.0,4264.0,,1898.0,8175000,,-0.07049459920409323
13701,"https://www.hemnet.se/salda/lagenhet-3,5rum-vasastan-stockholms-kommun-sankt-eriksgatan-101,-2,5-tr-942116",2019-02-02,vasastan,75243.0,7695000.0,3.5,103.0,4788.0,,1926.0,7750000,,0.007147498375568551
10385,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-skeppargatan-22b,-gardshus-941947",2019-02-02,ostermalm,106122.0,4850000.0,2.0,49.0,1733.0,6960.0,1899.0,5200000,,0.07216494845360824
7902,https://www.hemnet.se/salda/lagenhet-1rum-gardet-stockholms-kommun-smedsbacksgatan-20-941918,2019-02-02,gardet,90741.0,2195000.0,1.0,27.0,2119.0,3500.0,1939.0,2450000,,0.11617312072892938
10386,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-valhallavagen-174-941909,2019-02-02,ostermalm,100000.0,3395000.0,2.0,40.0,1905.0,3600.0,1937.0,4000000,,0.17820324005891017
10387,https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-ostermalmsgatan-44-941901,2019-02-02,ostermalm,99286.0,13950000.0,4.0,140.0,2414.0,8000.0,1893.0,13900000,,-0.0035842293906810036
1862,"https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-stockholms-kommun-tideliusgatan-19,-2-tr-941907",2019-02-02,sodermalm,79063.0,7200000.0,4.0,96.0,2706.0,7200.0,1968.0,7590000,,0.05416666666666667
4295,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ernst-ahlgrens-vag-5-941946,2019-02-02,kungsholmen,80526.0,2695000.0,2.0,38.0,2112.0,4300.0,1931.0,3060000,,0.13543599257884972
1861,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-lundagatan-44-d,-4tr-942099",2019-02-02,sodermalm,93548.0,2695000.0,2.0,31.0,1632.0,5500.0,,2900000,,0.07606679035250463
1860,https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-maria-stockholms-kommun-hornsgatan-55-945568,2019-02-02,sodermalm,85876.0,7850000.0,3.0,97.0,3851.0,,1904.0,8330000,,0.061146496815286625
7901,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-erik-dahlbergsgatan-29b,-2-tr-942093",2019-02-02,gardet,82979.0,3495000.0,2.0,47.0,2424.0,9360.0,1936.0,3900000,,0.11587982832618025
5106,https://www.hemnet.se/salda/lagenhet-4rum-kungsholmen-stora-essingen-stockholms-kommun-skogsmarksvagen-14-941440,2019-02-01,stora_essingen,70982.0,7795000.0,4.0,112.0,5942.0,,1963.0,7950000,,0.019884541372674792
13704,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-norrmalm-stockholms-kommun-kungstensgatan-35-942101,2019-02-01,vasastan,92361.0,6650000.0,3.0,72.0,3507.0,4200.0,1885.0,6650000,,0.0
1863,https://www.hemnet.se/salda/lagenhet-3rum-hogalid-stockholms-kommun-palsundsgatan-4-942052,2019-02-01,sodermalm,80120.0,6600000.0,3.0,83.0,3227.0,12560.0,1926.0,6650000,,0.007575757575757576
7904,https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-bobergsgatan-6-941970,2019-02-01,gardet,76250.0,6100000.0,3.0,80.0,4650.0,,2013.0,6100000,,0.0
7903,"https://www.hemnet.se/salda/lagenhet-4rum-norra-djurgardsstaden-stockholms-kommun-labradorgatan-6,-6-tr-942025",2019-02-01,gardet,88889.0,8995000.0,4.0,99.0,3524.0,,2018.0,8800000,,-0.0216787103946637
13706,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-luntmakargatan-59,-3-tr-941634",2019-02-01,vasastan,122222.0,2495000.0,1.0,27.0,1681.0,,1943.0,3300000,,0.3226452905811623
